order_id,audit_date,week_number,country,state,city,address_type,pid,call_attempt,quality_of_validation,validation_status,defect_category,deepdive_attribute,gam_defect,grok_comment_defect,overall_audit,delivery_outcome,delivery_success,auditor,resolution_time_hrs
ORD13584,2026-05-13,20,US,AB,Toronto,Single-Residential,USC5259162216,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD10173,2026-05-13,20,Canada,FL,Columbus,Single-Residential,USC5260637010,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD13883,2026-05-13,20,Canada,CA,Columbus,Multi-Residential,USC4982558289,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Kiran Nukala,0.0
ORD11573,2026-05-13,20,Canada,GA,Columbus,Single-Residential,USC4746778972,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Priya M,0.0
ORD11467,2026-05-13,20,Canada,GA,Edmonton,Single-Commercial,USC4929952079,Yes,Successful Validation,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD11468,2026-05-13,20,US,BC,Seattle,Multi-Residential,USC4784199340,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD14774,2026-05-13,20,US,CA,Columbus,Single-Residential,USC5154632292,Yes,Successful Validation,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD11837,2026-05-13,20,US,CA,Atlanta,Single-Residential,USC4775231625,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Ganesh B,0.0
ORD14775,2026-05-13,20,US,WA,Atlanta,Multi-Residential,USC5121544655,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Kiran Nukala,0.0
ORD11065,2026-05-13,20,US,CA,Atlanta,Multi-Commercial,USC5013625569,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD13663,2026-05-13,20,Canada,NY,Edmonton,Single-Residential,USC4796758670,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Priya M,0.0
ORD14098,2026-05-13,20,US,ON,Columbus,Single-Commercial,USC5083492967,No,Deep Dive Defect leading to GAM Defect,Fail,Single-Commercial,Incorrect BH,No GAM defect,Entire comment wrong - wrong PID identification,Fail,Delivered,1,Harini AB,3.7
ORD10185,2026-05-13,20,Canada,QC,Houston,Single-Residential,USC5170145078,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Kiran Nukala,0.0
ORD11132,2026-05-13,20,US,NC,Philadelphia,Multi-Residential,USC5358646579,Yes,Deep Dive Defect leading to GAM Defect,Fail,Multi-Residential,Incorrect BH,No GAM defect,No GROK defect,Fail,Delivered,1,Ganesh B,3.5
ORD10025,2026-05-13,20,US,QC,Edmonton,Single-Residential,USC5313812956,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Kiran Nukala,0.0
ORD12766,2026-05-13,20,Canada,CA,Edmonton,Multi-Residential,USC5346486878,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD14024,2026-05-13,20,US,IL,Charlotte,Single-Residential,USC4745449934,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD13163,2026-05-13,20,US,TX,Vancouver,Single-Residential,USC4942815841,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Kiran Nukala,0.0
ORD10651,2026-05-13,20,Canada,ON,Charlotte,Single-Residential,USC5008256204,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD11377,2026-05-13,20,US,FL,Seattle,Single-Commercial,USC5310827895,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Ganesh B,0.0
ORD12403,2026-05-13,20,US,TX,Toronto,Single-Residential,USC4879399867,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD11314,2026-05-13,20,US,QC,Seattle,Single-Commercial,USC4821784551,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD11270,2026-05-13,20,US,TX,Edmonton,Mixed,USC4913236432,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD13390,2026-05-13,20,US,WA,Edmonton,Single-Residential,USC4773867862,Non-Controllable,Deep Dive Defect - Wrong validation,Fail,Incorrect BH,Incorrect AB,No GAM defect,Entire comment wrong - wrong PID identification,Fail,Failed,0,Riya Singh,4.1
ORD11310,2026-05-13,20,Canada,TX,Philadelphia,Single-Commercial,USC5362731235,Non-Controllable,Successful Validation,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Kiran Nukala,0.0
ORD10496,2026-05-13,20,US,WA,Houston,Single-Residential,USC5070529617,Non-Controllable,Deep Dive Defect leading to GAM Defect,Fail,Multi-Residential,Incorrect BH,No GAM defect,No GROK defect,Fail,Returned,0,Priya M,4.0
ORD14591,2026-05-13,20,Canada,GA,Philadelphia,Mixed,USC4761097659,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Priya M,0.0
ORD10281,2026-05-13,20,US,AB,Vancouver,Single-Residential,USC5141166882,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Kiran Nukala,0.0
ORD11292,2026-05-13,20,US,QC,Columbus,Single-Commercial,USC5125787523,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD11393,2026-05-13,20,US,BC,Atlanta,Single-Residential,USC4968539183,Non-Controllable,Deep Dive Defect - Wrong validation,Fail,Incorrect BH,Incorrect BH,No GAM defect,No GROK defect,Fail,Delivered,1,Ganesh B,0.6
ORD14328,2026-05-13,20,US,FL,Seattle,Multi-Residential,USC5399514357,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD14465,2026-05-13,20,US,CA,Seattle,Multi-Commercial,USC4860665721,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Priya M,0.0
ORD14439,2026-05-13,20,Canada,AB,Philadelphia,Multi-Residential,USC4911483504,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Priya M,0.0
ORD14506,2026-05-13,20,US,TX,Houston,Multi-Residential,USC5122404039,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Priya M,0.0
ORD11182,2026-05-13,20,US,BC,Columbus,Single-Residential,USC5050311211,Yes,Deep Dive Defect - Wrong validation,Fail,Multi-Residential,Incorrect SP,No GAM defect,No GROK defect,Fail,Delivered,1,Harini AB,1.5
ORD13151,2026-05-13,20,Canada,NY,Atlanta,Single-Residential,USC4838907596,Yes,Successful Validation,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD14382,2026-05-13,20,US,QC,New York,Single-Commercial,USC5090973216,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Priya M,0.0
ORD14357,2026-05-13,20,Canada,CA,Seattle,Multi-Residential,USC5158976798,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD13003,2026-05-13,20,US,ON,Toronto,Single-Residential,USC5375468377,Non-Controllable,Deep Dive Defect - Wrong validation,Fail,Single-Commercial,Incorrect BH,No GAM defect,Entire comment wrong - wrong PID identification,Fail,Failed,0,Priya M,6.1
ORD14553,2026-05-13,20,US,FL,Atlanta,Single-Residential,USC5037002663,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Ganesh B,0.0
ORD13538,2026-05-13,20,Canada,WA,Philadelphia,Multi-Commercial,USC4837274534,Yes,Deep Dive Defect - Wrong validation,Fail,Multi-Commercial,Incorrect AB,No GAM defect,No GROK defect,Fail,Delivered,1,Riya Singh,2.1
ORD14953,2026-05-13,20,Canada,TX,Philadelphia,Multi-Residential,USC5306168513,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD14956,2026-05-13,20,US,BC,Toronto,Single-Residential,USC4911252244,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD14706,2026-05-13,20,US,PA,Montreal,Single-Commercial,USC4794572154,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD14532,2026-05-13,20,US,ON,Houston,Multi-Residential,USC5180706166,No,Correct Validation but incorrect GROK comment,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Priya M,0.0
ORD14379,2026-05-13,20,US,ON,Charlotte,Multi-Residential,USC4999741442,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Kiran Nukala,0.0
ORD11236,2026-05-13,20,Canada,QC,Columbus,Multi-Residential,USC5233319405,Non-Controllable,Deep Dive Defect - Wrong validation,Fail,Single-Commercial,Incorrect AT,Incorrect BH,No GROK defect,Fail,Delivered,1,Riya Singh,10.4
ORD12521,2026-05-14,20,Canada,PA,Seattle,Multi-Residential,USC5301242658,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD10311,2026-05-14,20,US,NY,Houston,Multi-Residential,USC5224132819,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD12681,2026-05-14,20,US,TX,Houston,Single-Commercial,USC4910711582,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD10051,2026-05-14,20,US,BC,Los Angeles,Multi-Commercial,USC5288191808,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD14637,2026-05-14,20,US,BC,New York,Single-Residential,USC5205284462,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Returned,0,Harini AB,0.0
ORD12334,2026-05-14,20,Canada,OH,Edmonton,Single-Commercial,USC4977426712,Yes,Successful Validation,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD12520,2026-05-14,20,US,QC,Miami,Multi-Residential,USC4730175341,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Priya M,0.0
ORD12030,2026-05-14,20,US,TX,Atlanta,Single-Residential,USC5109544983,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD12229,2026-05-14,20,US,ON,Charlotte,Single-Residential,USC4991815765,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Kiran Nukala,0.0
ORD11777,2026-05-14,20,Canada,TX,Vancouver,Multi-Residential,USC4774365793,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD13439,2026-05-14,20,Canada,FL,Montreal,Multi-Residential,USC4973133586,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD10018,2026-05-14,20,Canada,QC,New York,Single-Commercial,USC5216182939,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD11446,2026-05-14,20,US,TX,Atlanta,Multi-Residential,USC5146459071,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD13131,2026-05-14,20,US,FL,Calgary,Multi-Commercial,USC4829062032,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Kiran Nukala,0.0
ORD14433,2026-05-14,20,US,NY,Los Angeles,Mixed,USC4930883928,Non-Controllable,Deep Dive Defect - Wrong validation,Fail,Mixed,Incorrect AT,Incorrect BH,No GROK defect,Fail,Delivered,1,Riya Singh,0.6
ORD12221,2026-05-14,20,Canada,CA,Calgary,Single-Residential,USC5029755190,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD11745,2026-05-14,20,US,ON,Chicago,Mixed,USC5199322019,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Priya M,0.0
ORD12733,2026-05-14,20,US,NY,Houston,Single-Residential,USC4818052308,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD12086,2026-05-14,20,US,WA,Vancouver,Single-Residential,USC5145187131,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Kiran Nukala,0.0
ORD12069,2026-05-14,20,US,IL,Miami,Single-Residential,USC5386841768,Non-Controllable,Successful Validation,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD13782,2026-05-14,20,US,WA,Montreal,Single-Commercial,USC4933015238,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD12088,2026-05-14,20,US,CA,New York,Single-Residential,USC5077632501,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD10341,2026-05-14,20,US,ON,Philadelphia,Single-Commercial,USC5337235086,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Ganesh B,0.0
ORD13739,2026-05-14,20,US,WA,Philadelphia,Single-Residential,USC5383152846,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD11624,2026-05-14,20,US,NY,Edmonton,Single-Residential,USC5330018593,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Priya M,0.0
ORD10085,2026-05-14,20,US,TX,Edmonton,Single-Residential,USC5161421464,Yes,Successful Validation,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Kiran Nukala,0.0
ORD10370,2026-05-14,20,US,TX,Los Angeles,Single-Commercial,USC4826321220,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD11016,2026-05-14,20,US,QC,Chicago,Single-Residential,USC5107333083,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Priya M,0.0
ORD12782,2026-05-14,20,US,BC,Chicago,Single-Residential,USC4842353366,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Ganesh B,0.0
ORD13340,2026-05-14,20,US,NY,Montreal,Single-Residential,USC4836655130,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD11319,2026-05-14,20,US,TX,New York,Mixed,USC5373132222,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Priya M,0.0
ORD11478,2026-05-14,20,Canada,NC,Charlotte,Single-Commercial,USC5348009780,No,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD11503,2026-05-14,20,US,FL,Calgary,Multi-Residential,USC4715876920,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD10373,2026-05-14,20,Canada,PA,Houston,Single-Residential,USC4773496618,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Priya M,0.0
ORD10926,2026-05-14,20,US,TX,Toronto,Single-Residential,USC5029917297,Non-Controllable,Deep Dive Defect - Wrong validation,Fail,Multi-Commercial,Incorrect BH + AB,No GAM defect,Entire comment wrong - wrong PID identification,Fail,Delivered,1,Ganesh B,9.2
ORD10921,2026-05-14,20,US,NY,Montreal,Multi-Residential,USC4733857636,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Priya M,0.0
ORD12323,2026-05-14,20,US,WA,Miami,Single-Commercial,USC4983936692,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Returned,0,Harini AB,0.0
ORD14863,2026-05-14,20,Canada,TX,New York,Multi-Residential,USC4793607451,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Kiran Nukala,0.0
ORD10909,2026-05-14,20,US,ON,Montreal,Multi-Commercial,USC4903169240,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Kiran Nukala,0.0
ORD13099,2026-05-14,20,US,TX,Toronto,Single-Residential,USC4955387618,Yes,Successful Validation,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD10045,2026-05-14,20,US,QC,Miami,Multi-Residential,USC5112476737,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD12235,2026-05-14,20,Canada,FL,New York,Multi-Residential,USC4882962864,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD12501,2026-05-14,20,Canada,GA,Miami,Single-Residential,USC5097591114,Yes,Deep Dive Defect - Wrong validation,Fail,Incorrect BH,Incorrect BH,No GAM defect,Entire comment wrong - wrong PID identification,Fail,Returned,0,Riya Singh,4.4
ORD13327,2026-05-14,20,Canada,ON,Vancouver,Multi-Residential,USC5345588017,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD13309,2026-05-14,20,US,CA,Philadelphia,Single-Residential,USC4737438008,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Priya M,0.0
ORD11160,2026-05-14,20,US,CA,Edmonton,Single-Residential,USC4896131392,Yes,Correct Validation but incorrect GROK comment,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Kiran Nukala,0.0
ORD12318,2026-05-14,20,US,ON,Chicago,Multi-Residential,USC5106449533,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD14662,2026-05-14,20,Canada,TX,Miami,Multi-Commercial,USC5035562871,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD14122,2026-05-14,20,Canada,ON,Atlanta,Single-Residential,USC5245327374,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD11513,2026-05-14,20,US,FL,New York,Single-Residential,USC4828819791,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD14332,2026-05-14,20,US,NY,Chicago,Multi-Residential,USC4810668008,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD12294,2026-05-14,20,Canada,NY,Seattle,Mixed,USC4757456064,Non-Controllable,GAM defect - Wrong updates,Fail,Single-Commercial,Incorrect BH + AB,No GAM defect,No GROK defect,Fail,Delivered,1,Kiran Nukala,23.7
ORD13604,2026-05-14,20,US,NY,Atlanta,Single-Commercial,USC5008065204,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Kiran Nukala,0.0
ORD11596,2026-05-14,20,US,NY,Philadelphia,Single-Residential,USC5055247853,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Ganesh B,0.0
ORD11925,2026-05-14,20,US,AB,Miami,Single-Commercial,USC5210124139,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Priya M,0.0
ORD14111,2026-05-14,20,US,GA,Los Angeles,Multi-Residential,USC5061261914,Yes,Successful Validation,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD14162,2026-05-14,20,US,PA,Houston,Single-Commercial,USC4757029347,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD10235,2026-05-14,20,US,GA,Edmonton,Mixed,USC5347579435,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD12169,2026-05-14,20,Canada,WA,Charlotte,Single-Residential,USC4713911889,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD14698,2026-05-14,20,Canada,CA,Chicago,Single-Residential,USC5285963487,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD14959,2026-05-14,20,US,TX,Edmonton,Multi-Residential,USC4838691658,Non-Controllable,Deep Dive Defect - Wrong validation,Fail,Single-Commercial,Incorrect BH,No GAM defect,Entire comment wrong - wrong PID identification,Fail,Failed,0,Riya Singh,9.4
ORD11611,2026-05-14,20,US,CA,Toronto,Single-Residential,USC5240973889,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Kiran Nukala,0.0
ORD11700,2026-05-14,20,Canada,NY,Philadelphia,Single-Commercial,USC5044165228,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD10618,2026-05-14,20,Canada,CA,Charlotte,Multi-Residential,USC4957395825,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Kiran Nukala,0.0
ORD10027,2026-05-14,20,US,AB,Charlotte,Multi-Residential,USC5275305827,Yes,Successful Validation,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD14713,2026-05-14,20,US,GA,New York,Single-Residential,USC5171981785,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD12592,2026-05-14,20,US,TX,Miami,Single-Residential,USC5208866120,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Failed,0,Harini AB,0.0
ORD13526,2026-05-14,20,Canada,PA,Seattle,Single-Commercial,USC4821219683,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD12591,2026-05-14,20,US,NC,Atlanta,Multi-Commercial,USC4752391292,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Ganesh B,0.0
ORD13332,2026-05-15,20,US,PA,Charlotte,Multi-Commercial,USC5358738066,Yes,Deep Dive Defect leading to GAM Defect,Fail,Single-Commercial,Incorrect SP,No GAM defect,No GROK defect,Fail,Delivered,1,Kiran Nukala,2.9
ORD14456,2026-05-15,20,US,FL,Vancouver,Single-Commercial,USC4898618741,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD11739,2026-05-15,20,US,PA,Los Angeles,Single-Residential,USC5225511909,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Ganesh B,0.0
ORD14454,2026-05-15,20,US,BC,Miami,Multi-Residential,USC5127342505,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Kiran Nukala,0.0
